1945,05,26,12.23
1945,05,27,12.57
1945,05,28,13.90
1945,05,29,15.90
1945,05,30,14.53
1945,05,31,14.40
1945,06,01,14.13
1945,06,02,15.60
1945,06,03,15.10
1945,06,04,13.07
1945,06,05,11.50
1945,06,06,12.63
1945,06,07,12.53
1945,06,08,13.67
1945,06,09,14.23
1945,06,10,12.10
1945,06,11,14.13
1945,06,12,13.10
1945,06,13,12.23
1945,06,14,11.87
1945,06,15,12.60
1945,06,16,11.37
1945,06,17,12.00
1945,06,18,13.80
1945,06,19,17.70
1945,06,20,20.27
1945,06,21,22.13
1945,06,22,21.60
1945,06,23,19.87
1945,06,24,17.43
1945,06,25,14.10
1945,06,26,15.30
1945,06,27,15.27
1945,06,28,18.13
1945,06,29,19.13
1945,06,30,18.80
1945,07,01,17.20
1945,07,02,15.73
1945,07,03,18.00
1945,07,04,18.50
1945,07,05,19.40
1945,07,06,15.73
1945,07,07,17.57
1945,07,08,18.00
1945,07,09,20.53
1945,07,10,22.60
1945,07,11,21.43
1945,07,12,22.20
1945,07,13,20.97
1945,07,14,19.23
1945,07,15,23.07
1945,07,16,26.10
1945,07,17,25.07
1945,07,18,23.83
1945,07,19,24.00
1945,07,20,21.37
1945,07,21,18.70
1945,07,22,16.73
1945,07,23,19.20
1945,07,24,20.60
1945,07,25,18.10
1945,07,26,17.40
1945,07,27,14.73
1945,07,28,13.27
1945,07,29,17.40
1945,07,30,12.00
1945,07,31,18.07
1945,08,01,19.53
1945,08,02,19.20
1945,08,03,21.53
1945,08,04,22.33
1945,08,05,23.00
1945,08,06,18.93
1945,08,07,20.50
1945,08,08,19.70
1945,08,09,23.60
1945,08,10,23.30
1945,08,11,23.53
1945,08,12,22.47
1945,08,13,21.53
1945,08,14,19.90
1945,08,15,19.97
1945,08,16,19.33
1945,08,17,19.67
1945,08,18,16.20
1945,08,19,15.07
1945,08,20,16.20
1945,08,21,16.73
1945,08,22,15.20
1945,08,23,16.77
1945,08,24,15.20
1945,08,25,16.50
1945,08,26,16.50
1945,08,27,14.63
1945,08,28,17.80
1945,08,29,14.13
1945,08,30,16.43
1945,08,31,12.43
1945,09,01,12.47
1945,09,02,12.20
